id,category,subcategory,name,address,borough,zip,license_id,license_status,lat,lon,source,source_url
dcwp:2104170-1-DCA,tobacco,Tobacco Retail Dealer,AMG#129,"99 EAST 149 STREET, BRONX, NY, 10451",Bronx,10451,2104170-1-DCA,Active,40.819256125858814,-73.92998892762837,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104228-1-DCA,tobacco,Tobacco Retail Dealer,BITES DELIGHT DELI CORP,"251G WEST 135 STREET AKA 2536 8TH AVE, MANHATTAN, NY, 10030-2405",Manhattan,10030-2405,2104228-1-DCA,Active,40.81530574953718,-73.94369967242862,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104233-1-DCA,tobacco,Tobacco Retail Dealer,PARAM FOODS INC,"4832 104TH ST, CORONA, NY, 11368",Queens,11368,2104233-1-DCA,Active,40.744334,-73.858854,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104237-1-DCA,tobacco,Tobacco Retail Dealer,RAS1 INC,"281 COLUMBUS AVE, NEW YORK, NY, 10023",Manhattan,10023,2104237-1-DCA,Active,40.7782306607842,-73.97818060634003,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104270-1-DCA,tobacco,Tobacco Retail Dealer,EMPIRE STATE BEST DELI CORP,"14701 GUY R BREWER BLVD, JAMAICA, NY, 11434",Queens,11434,2104270-1-DCA,Active,40.660447,-73.767968,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104289-1-DCA,tobacco,Tobacco Retail Dealer,STATEN ISLAND BAGEL CAFE INC,"3579 VICTORY BOULEVARD, STATEN ISLAND, NY, 10314",Staten Island,10314,2104289-1-DCA,Active,40.600858796603816,-74.17678516771359,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104371-1-DCA,tobacco,Tobacco Retail Dealer,SOLAR MERIDIAN CORP,"790 11 AVENUE, NEW YORK, NY, 10019",Manhattan,10019,2104371-1-DCA,Active,40.768798816451266,-73.99248722038149,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104373-1-DCA,tobacco,Tobacco Retail Dealer,HAVEMEYER CONVENIENCE STORE INC,"149 HAVEMEYER STREET, BROOKLYN, NY, 11211",Brooklyn,11211,2104373-1-DCA,Active,40.71174702524646,-73.95743636473567,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104376-1-DCA,tobacco,Tobacco Retail Dealer,SKYLINE DELI & GRILL CORP,"89 MONTAGUE ST, BROOKLYN, NY, 11201",Brooklyn,11201,2104376-1-DCA,Active,40.695163,-73.995618,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104377-1-DCA,tobacco,Tobacco Retail Dealer,570 FOOD CORP,"570 VAN SICLEN AVE, BROOKLYN, NY, 11207",Brooklyn,11207,2104377-1-DCA,Active,40.665819346001584,-73.88856724402461,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104561-1-DCA,tobacco,Tobacco Retail Dealer,ROSARIO FAMILY BEST CIGARS LLC,"1738 VICTORY BLVD, STATEN ISLAND, NY, 10314",Staten Island,10314,2104561-1-DCA,Active,40.61313090877743,-74.12174669316924,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104563-1-DCA,tobacco,Tobacco Retail Dealer,AMSTERDAM DELI GROCERY CORP.,"880 AMSTERDAM AVE, NEW YORK, NY, 10025",Manhattan,10025,2104563-1-DCA,Active,40.798604910876335,-73.96706404905167,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104567-1-DCA,tobacco,Tobacco Retail Dealer,NYC GOURMET DELI I CORP,"3459 BROADWAY, NEW YORK, NY, 10031",Manhattan,10031,2104567-1-DCA,Active,40.82379907712243,-73.95238214149174,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104569-1-DCA,tobacco,Tobacco Retail Dealer,LA MONTRA DELI GROCERY CORP,"1575 WALTON AVE, BRONX, NY, 10452",Bronx,10452,2104569-1-DCA,Active,40.84319520671611,-73.91336002282536,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104576-1-DCA,tobacco,Tobacco Retail Dealer,EL ARROYO DELI CORP,"705 SENECA AVENUE, RIDGEWOOD, NY, 11385",Queens,11385,2104576-1-DCA,Active,40.70272590136461,-73.90752677216086,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104596-1-DCA,tobacco,Tobacco Retail Dealer,U AND I DELI GROCERY CORP,"191 BROAD ST, STATEN ISLAND, NY, 10304",Staten Island,10304,2104596-1-DCA,Active,40.62415699242068,-74.08100614362155,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104672-1-DCA,tobacco,Tobacco Retail Dealer,CHECO MINI MARKET CORP,"5019 108TH ST, CORONA, NY, 11368",Queens,11368,2104672-1-DCA,Active,40.74442291770487,-73.85550492018127,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104691-1-DCA,tobacco,Tobacco Retail Dealer,QUEENS DELI EXPRES,"10119B QUEENS BLVD, FOREST HILLS, NY, 11375",Queens,11375,2104691-1-DCA,Active,40.72649224541577,-73.85183488696394,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104860-2-DCA,tobacco,Tobacco Retail Dealer,DAYLAN DELI CORP,"100 WEST  168 STREET, BRONX, NY, 10452",Bronx,10452,2104860-2-DCA,Active,40.83827341544015,-73.9243130846888,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104874-2-DCA,tobacco,Tobacco Retail Dealer,1667 NICK'S DISCOUNT STORE INC,"1669 BATH AVE, BROOKLYN, NY, 11214",Brooklyn,11214,2104874-2-DCA,Active,40.605506873900254,-74.00883050429077,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2104984-1-DCA,tobacco,Tobacco Retail Dealer,GALAXY GOURMET DELI CORP,"300 E 170TH ST, BRONX, NY, 10456",Bronx,10456,2104984-1-DCA,Active,40.83741532534213,-73.9103933078448,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105091-1-DCA,tobacco,Tobacco Retail Dealer,ADEN CITY CORP,"926 NOSTRAND AVENUE, BROOKLYN, NY, 11225",Brooklyn,11225,2105091-1-DCA,Active,40.666156511407564,-73.95085818363037,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105093-1-DCA,tobacco,Tobacco Retail Dealer,653 AMSTERDAM CONVENIENCE INC,"653 AMSTERDAM AVE, NEW YORK, NY, 10025",Manhattan,10025,2105093-1-DCA,Active,40.791303,-73.972362,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105095-1-DCA,tobacco,Tobacco Retail Dealer,THE LAST STOP DELI GROCERY CORP.,"1380 E GUN HILL RD, BRONX, NY, 10469",Bronx,10469,2105095-1-DCA,Active,40.870088294665834,-73.84552736229249,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105098-1-DCA,tobacco,Tobacco Retail Dealer,M & A FRUITS & DELI CORP,"1976 ARTHUR AVENUE, BRONX, NY, 10457",Bronx,10457,2105098-1-DCA,Active,40.84680124857589,-73.89312545544374,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105200-1-DCA,tobacco,Tobacco Retail Dealer,125 CONVENIENT INC,"12432 ROCKAWAY BLVD, S OZONE PARK, NY, 11420",Queens,11420,2105200-1-DCA,Active,40.67537439690401,-73.8127967724252,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105202-1-DCA,tobacco,Tobacco Retail Dealer,QUISQUEYA GROCERY,"120 GRATTAN STREET, BROOKLYN, NY, 11237",Brooklyn,11237,2105202-1-DCA,Active,40.706223727391006,-73.92814554699231,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105238-1-DCA,tobacco,Tobacco Retail Dealer,SUNNY DELI & GROCERY INC,"8477 PARSONS BLVD, JAMAICA, NY, 11432",Queens,11432,2105238-1-DCA,Active,40.712198825207096,-73.8064782815448,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105268-1-DCA,tobacco,Tobacco Retail Dealer,KIM'S MARINE PARK DELI & GROCERY CORP,"3509 AVENUE S, BROOKLYN, NY, 11234",Brooklyn,11234,2105268-1-DCA,Active,40.609584,-73.931962,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105326-1-DCA,tobacco,Tobacco Retail Dealer,797 FOUR SEASONS DELI CORP,"797 FLUSHING AVE, BROOKLYN, NY, 11206",Brooklyn,11206,2105326-1-DCA,Active,40.700991182340246,-73.94081723805401,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105344-1-DCA,tobacco,Tobacco Retail Dealer,CORSON DELI GROCERY CORP,"470 JERSEY ST, STATEN ISLAND, NY, 10301",Staten Island,10301,2105344-1-DCA,Active,40.63696577177627,-74.08636501109699,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105377-1-DCA,tobacco,Tobacco Retail Dealer,3902 DELI CORP,"3902 9TH AVE, BROOKLYN, NY, 11232",Brooklyn,11232,2105377-1-DCA,Active,40.645858272791905,-73.9952001039609,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105510-1-DCA,tobacco,Tobacco Retail Dealer,EXOTIC SMOKES AND VAPE CORP.,"183A MC CLEAN AVENUE, STATEN ISLAND, NY, 10305",Staten Island,10305,2105510-1-DCA,Active,40.59749415435769,-74.06815453286526,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105524-1-DCA,tobacco,Tobacco Retail Dealer,FAMILY 1 DELI INC,"2278 FLATBUSH AVENUE, BROOKLYN, NY, 11234",Brooklyn,11234,2105524-1-DCA,Active,40.61453696915229,-73.92795609312111,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105595-1-DCA,tobacco,Tobacco Retail Dealer,BEACH 116 DELI & GROCERY CORP,"201 BEACH 116TH ST, ROCKAWAY PARK, NY, 11694",Queens,11694,2105595-1-DCA,Active,40.57989001712541,-73.83725623062739,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105599-1-DCA,tobacco,Tobacco Retail Dealer,RAMS DELI AND PIZZA INC,"574 E FORDHAM RD, BRONX, NY, 10458",Bronx,10458,2105599-1-DCA,Active,40.858733650009654,-73.88575324380695,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105835-1-DCA,tobacco,Tobacco Retail Dealer,ALLERTON DELI GROCERY INC,"801 ALLERTON AVE, BRONX, NY, 10467",Bronx,10467,2105835-1-DCA,Active,40.865518931081816,-73.86338013974036,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105837-1-DCA,tobacco,Tobacco Retail Dealer,"VARGAS II FRUITS, DELI & GROCERY CORP","774 BURKE AVE, BRONX, NY, 10467",Bronx,10467,2105837-1-DCA,Active,40.871379740427706,-73.86412379014003,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105839-1-DCA,tobacco,Tobacco Retail Dealer,SWEET GROCERY & CANDY CORP,"956 INTERVALE AVENUE, BRONX, NY, 10459",Bronx,10459,2105839-1-DCA,Active,40.82161367976451,-73.89687289275064,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2105844-1-DCA,tobacco,Tobacco Retail Dealer,NY GRILL & DELI INC,"1938 MADISON AVE, NEW YORK, NY, 10035",Manhattan,10035,2105844-1-DCA,Active,40.805328,-73.940974,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106156-1-DCA,tobacco,Tobacco Retail Dealer,SAMMY GOURMET DELI 2 INC.,"16903 JAMAICA AVE, JAMAICA, NY, 11432",Queens,11432,2106156-1-DCA,Active,40.70692583664075,-73.79063072365997,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106159-1-DCA,tobacco,Tobacco Retail Dealer,THE ALAMO DELICATESSEN INC,"239 E 181ST ST, BRONX, NY, 10457",Bronx,10457,2106159-1-DCA,Active,40.85435306773163,-73.9005309393698,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106160-1-DCA,tobacco,Tobacco Retail Dealer,KRM GROCERY INC,"7503 37TH AVE, JACKSON HEIGHTS, NY, 11372",Queens,11372,2106160-1-DCA,Active,40.74908657141155,-73.89066922169742,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106161-1-DCA,tobacco,Tobacco Retail Dealer,LA LEYENDA DELI GROCERY CORP,"4812 104 STREET, CORONA, NY, 11368",Queens,11368,2106161-1-DCA,Active,40.744572696875345,-73.85897993678341,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106231-1-DCA,tobacco,Tobacco Retail Dealer,SEVEN DAY CONVENIENCE INC,"1924 KINGS HWY, BROOKLYN, NY, 11229",Brooklyn,11229,2106231-1-DCA,Active,40.610384,-73.954321,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106239-1-DCA,tobacco,Tobacco Retail Dealer,BARI BODEGA LLC,"873 BROADWAY, NEW YORK, NY, 10003",Manhattan,10003,2106239-1-DCA,Active,40.737901027310244,-73.99010909195063,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106242-1-DCA,tobacco,Tobacco Retail Dealer,N & S CSTORE INC,"108 9TH AVE, NEW YORK, NY, 10011",Manhattan,10011,2106242-1-DCA,Active,40.7429407495776,-74.00390108732977,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106405-1-DCA,tobacco,Tobacco Retail Dealer,KING OF BORO INC.V,"4928 NEW UTRECHT AVE, BROOKLYN, NY, 11219",Brooklyn,11219,2106405-1-DCA,Active,40.63633384833838,-73.99477923671975,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106406-1-DCA,tobacco,Tobacco Retail Dealer,SHAKS DELI CORP,"502 CLARKSON AVE, BROOKLYN, NY, 11203",Brooklyn,11203,2106406-1-DCA,Active,40.65585162030621,-73.942785458451,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106410-1-DCA,tobacco,Tobacco Retail Dealer,SHAMBHU 1823 INC,"1823 ASTORIA BLVD, ASTORIA, NY, 11102",Queens,11102,2106410-1-DCA,Active,40.77226736304677,-73.92718613728378,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106502-1-DCA,tobacco,Tobacco Retail Dealer,BILAL AND BROTHERS CORP,"1677 RICHMOND RD, STATEN ISLAND, NY, 10304",Staten Island,10304,2106502-1-DCA,Active,40.58950147758579,-74.10139326448478,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106521-1-DCA,tobacco,Tobacco Retail Dealer,RATTAN PETROLEUM 2 INC.,"677 KENT AVE, BROOKLYN, NY, 11249",Brooklyn,11249,2106521-1-DCA,Active,40.70081378503245,-73.96293243262927,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106589-1-DCA,tobacco,Tobacco Retail Dealer,LA FLOTA #1 DELI GROCERY CORP,"663 MELROSE AVE, BRONX, NY, 10455",Bronx,10455,2106589-1-DCA,Active,40.818783327463876,-73.9165530848154,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106607-1-DCA,tobacco,Tobacco Retail Dealer,A&O GROCERY CORP,"201 IRVING AVENUE, BROOKLYN, NY, 11237",Brooklyn,11237,2106607-1-DCA,Active,40.7014744709695,-73.9186763032495,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106895-1-DCA,tobacco,Tobacco Retail Dealer,BUY BUY DELI & GRILL CORP,"11201 ROCKAWAY BLVD, SOUTH OZONE PARK, NY, 11420",Queens,11420,2106895-1-DCA,Active,40.67730871982926,-73.82632178056629,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106899-1-DCA,tobacco,Tobacco Retail Dealer,NEW GRAB AND GO FOOD INC,"2096 5TH AVE, NEW YORK, NY, 10035",Manhattan,10035,2106899-1-DCA,Active,40.80882660431392,-73.94051183604722,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106901-1-DCA,tobacco,Tobacco Retail Dealer,COMMUNITY DELI GROCERY 1 CORP,"951 E 180TH ST, BRONX, NY, 10460",Bronx,10460,2106901-1-DCA,Active,40.84409933141951,-73.88077623112879,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106902-1-DCA,tobacco,Tobacco Retail Dealer,JASPERS DELI 1 CORPORATION,"434 W 238TH ST, BRONX, NY, 10463",Bronx,10463,2106902-1-DCA,Active,40.88713349896454,-73.90440590914098,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106903-1-DCA,tobacco,Tobacco Retail Dealer,S & Z BAY RIDGE FARMERS MARKET INC,"8504B 4 AVENUE, BROOKLYN, NY, 11209",Brooklyn,11209,2106903-1-DCA,Active,40.62343825854524,-74.02810166061793,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106987-1-DCA,tobacco,Tobacco Retail Dealer,"DE LA CRUZ, LUIS","1002 SENECA AVE, RIDGEWOOD, NY, 11385",Queens,11385,2106987-1-DCA,Active,40.69906476768343,-73.9013793258776,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106989-1-DCA,tobacco,Tobacco Retail Dealer,BP PRODUCTS NORTH AMERICA INC,"1862 WEBSTER AVE, BRONX, NY, 10457",Bronx,10457,2106989-1-DCA,Active,40.84701714661469,-73.90131901047806,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106992-1-DCA,tobacco,Tobacco Retail Dealer,BP PRODUCTS NORTH AMERICA INC,"824 ALLERTON AVE, BRONX, NY, 10467",Bronx,10467,2106992-1-DCA,Active,40.865531,-73.862028,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106995-1-DCA,tobacco,Tobacco Retail Dealer,PRAHI CONVENIENCE INC,"3514 28 AVENUE, ASTORIA, NY, 11103",Queens,11103,2106995-1-DCA,Active,40.7668805702946,-73.91670475859185,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2106997-1-DCA,tobacco,Tobacco Retail Dealer,538 JJ SUPERMARKET CORP,"536 BEACH 25TH ST, FAR ROCKAWAY, NY, 11691",Queens,11691,2106997-1-DCA,Active,40.5991898969091,-73.76097567078162,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107041-1-DCA,tobacco,Tobacco Retail Dealer,O & A GROCERY CORP,"4806 46TH ST, WOODSIDE, NY, 11377",Queens,11377,2107041-1-DCA,Active,40.73902888347284,-73.91953621613821,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107081-1-DCA,tobacco,Tobacco Retail Dealer,ELIAM FOOD CORP,"1001 FREEMAN ST, BRONX, NY, 10459",Bronx,10459,2107081-1-DCA,Active,40.82932313878547,-73.88757795401901,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107085-1-DCA,tobacco,Tobacco Retail Dealer,SURFSIDE DELI GROCERY INC,"224 BEACH   98 STREET, ROCKAWAY PARK, NY, 11694",Queens,11694,2107085-1-DCA,Active,40.585059992621595,-73.81986881644372,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107113-1-DCA,tobacco,Tobacco Retail Dealer,LA CUESTA GROCERY CORP,"772 MILLER AVE, BROOKLYN, NY, 11207",Brooklyn,11207,2107113-1-DCA,Active,40.66197040584498,-73.88778791474424,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107200-1-DCA,tobacco,Tobacco Retail Dealer,967 1ST AVENUE NEWS,"967 1ST AVE, NEW YORK, NY, 10022",Manhattan,10022,2107200-1-DCA,Active,40.755902,-73.964692,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107412-1-DCA,tobacco,Tobacco Retail Dealer,NEEL FOOD MART INC,"13711 NORTHERN BLVD, FLUSHING, NY, 11354",Queens,11354,2107412-1-DCA,Active,40.763248504371745,-73.8308302400624,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107679-1-DCA,tobacco,Tobacco Retail Dealer,JAY KUMAR ENTERPRISE INC.,"1440 FOREST AVENUE, STATEN ISLAND, NY, 10302",Staten Island,10302,2107679-1-DCA,Active,40.624636989850096,-74.13649782837778,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107699-1-DCA,tobacco,Tobacco Retail Dealer,FIESTA FOOD MARKET INC.,"8065 LEFFERTS BOULEVARD, KEW GARDENS, NY, 11415",Queens,11415,2107699-1-DCA,Active,40.70964099386333,-73.82921329749237,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107701-1-DCA,tobacco,Tobacco Retail Dealer,1709 DELI & GRILL CORP.,"1709 CHURCH AVE, BROOKLYN, NY, 11226",Brooklyn,11226,2107701-1-DCA,Active,40.64919854010128,-73.96371428362393,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107731-1-DCA,tobacco,Tobacco Retail Dealer,HANDY CANDY INC,"350 5th AVE., NEW YORK, NY, 10118-0110",Manhattan,10118-0110,2107731-1-DCA,Active,40.748972906099716,-73.98585592447995,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107756-1-DCA,tobacco,Tobacco Retail Dealer,1080 FAMILY MINIMARKET CORP,"1080 NOSTRAND AVE, BROOKLYN, NY, 11225",Brooklyn,11225,2107756-1-DCA,Active,40.6616852201686,-73.95074974176741,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107809-1-DCA,tobacco,Tobacco Retail Dealer,Ave T King Gourmet Mini Market Corp.,"5819 AVENUE T, BROOKLYN, NY, 11234",Brooklyn,11234,2107809-1-DCA,Active,40.61530738214633,-73.91843189697894,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107833-1-DCA,tobacco,Tobacco Retail Dealer,VIRAJ MART,"4003 QUEENS BLVD, SUNNYSIDE, NY, 11104",Queens,11104,2107833-1-DCA,Active,40.743799620243976,-73.92410644367234,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107841-1-DCA,tobacco,Tobacco Retail Dealer,4TH AV MINI MARKET CORP.,"8609 4TH AVE, BROOKLYN, NY, 11209",Brooklyn,11209,2107841-1-DCA,Active,40.62250768672569,-74.0284578930657,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107842-1-DCA,tobacco,Tobacco Retail Dealer,8TH AVE FOOD CONVENIENCE CORP,"2657 FREDERICK DOUGLASS BLVD, NEW YORK, NY, 10030",Manhattan,10030,2107842-1-DCA,Active,40.820741,-73.943464,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107873-1-DCA,tobacco,Tobacco Retail Dealer,CAMPOS DELI GROCERY II CORP,"7020 20 AVENUE, BROOKLYN, NY, 11204",Brooklyn,11204,2107873-1-DCA,Active,40.61352423166874,-73.98899295995196,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107874-1-DCA,tobacco,Tobacco Retail Dealer,DAVIEL DELI GROCERY CORP,"740 GERARD AVENUE, BRONX, NY, 10451",Bronx,10451,2107874-1-DCA,Active,40.824718727634256,-73.92656146779206,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2107900-1-DCA,tobacco,Tobacco Retail Dealer,YS DELI GROCERY CORP,"211 CYPRESS AVE, RIDGEWOOD, NY, 11385",Queens,11385,2107900-1-DCA,Active,40.708112030695446,-73.9196961698638,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2108003-1-DCA,tobacco,Tobacco Retail Dealer,HARI OM NEWSSTAND INC,"4211 BROADWAY STE 25, NEW YORK, NY, 10033",Manhattan,10033,2108003-1-DCA,Active,40.848874,-73.938418,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2108015-1-DCA,tobacco,Tobacco Retail Dealer,Halal Deli Mart,"1475 WEST AVENUE, BRONX, NY, 10462",Bronx,10462,2108015-1-DCA,Active,40.83689484443247,-73.86146574321697,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2108028-1-DCA,tobacco,Tobacco Retail Dealer,FRESH FRUITS & BITES CORPORATION,"2302 BATH AVENUE, BROOKLYN, NY, 11214",Brooklyn,11214,2108028-1-DCA,Active,40.596987258017684,-73.9950847877752,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2108035-1-DCA,tobacco,Tobacco Retail Dealer,7 ELEVEN STORE #34707B,"247 3RD AVE, NEW YORK, NY, 10010",Manhattan,10010,2108035-1-DCA,Active,40.73715381697985,-73.9843573127709,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2108072-1-DCA,tobacco,Tobacco Retail Dealer,JIA XIN DELI INC.,"6502 FOREST AVE, RIDGEWOOD, NY, 11385",Queens,11385,2108072-1-DCA,Active,40.70848430649591,-73.90403450570757,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
dcwp:2108089-1-DCA,tobacco,Tobacco Retail Dealer,"WOODSIDE CANDY STORE, INC.","6004 WOODSIDE AVE, WOODSIDE, NY, 11377",Queens,11377,2108089-1-DCA,Active,40.745055658204336,-73.90426692946983,NYC Department of Consumer and Worker Protection,https://data.cityofnewyork.us/d/w7w3-xahh
